prompt_id,prompt_uid,image_path,prompt_status,image_status,qc_status,intended_score_band,intended_coarse_class,intended_representative_score,reviewed_score_band,reviewed_coarse_class,final_score_band,final_coarse_class,training_score_band,training_coarse_class,training_representative_score,training_label_source,prompt_title,prompt_model,band_spec_file,qc_notes,damage_profile_primary,damage_profile_secondary,damage_location_primary,box_form_factor,box_pattern,label_presence,tape_profile,background_context,camera_angle,lighting_style,preprocessing_profile
738,prompt_b6ee90d6a4eb46c7,images/img_b5b9cb1d9b174b0e.png,drafted,generated,accepted_as_labeled,76-85,severe,80,76-85,severe,76-85,severe,76-85,severe,80,intended_reviewed_match,"Front Center Collapse, Fluorescent Floor",gpt-5.4-mini,76-85-severe-mid.md,,major_side_collapse,none,front_face_center,medium_standard,recycled_patchwork_cardboard,small_shipping_label,reinforced_edge_tape,packing_station,slightly_top_down,cool_fluorescent,rgb_resize_384
739,prompt_9eff535609a446b4,images/img_1456bd627e004e2e.png,drafted,generated,accepted_as_labeled,76-85,severe,80,76-85,severe,76-85,severe,76-85,severe,80,intended_reviewed_match,Bottom-Left Tear with Patchwork Cardboard,gpt-5.4-mini,76-85-severe-mid.md,,large_torn_opening,none,front_bottom_left_corner,small_cube,recycled_patchwork_cardboard,multiple_small_stickers,minimal_tape,van_cargo_area,high_three_quarter_right,backlit_but_readable,rgb_resize_384
740,prompt_aab30c511d824f8f,images/img_02c341aad7544718.png,drafted,generated,accepted_as_labeled,76-85,severe,80,76-85,severe,76-85,severe,76-85,severe,80,intended_reviewed_match,Right Panel Opening on Sorting Table,gpt-5.4-mini,76-85-severe-mid.md,,large_torn_opening,broad_surface_grime,right_side_panel,flat_mailer_box,shipping_label_patch,small_shipping_label,single_center_tape,delivery_sorting_table,front_eye_level,backlit_but_readable,rgb_resize_384
741,prompt_8f919607e5c84a78,images/img_878da14a558f4aa6.png,drafted,generated,accepted_as_labeled,76-85,severe,80,76-85,severe,76-85,severe,76-85,severe,80,intended_reviewed_match,Right Panel Crush in Mixed Light,gpt-5.4-mini,76-85-severe-mid.md,,heavy_crushing_with_split_seams,additional_crushed_edge,right_side_panel,tall_rectangular,plain_brown,multiple_small_stickers,old_peeling_tape,warehouse_floor,low_angle_front,mixed_indoor,rgb_resize_384
742,prompt_a3e31f0992b54ef4,images/img_a3d9661cbfd942e0.png,drafted,generated,accepted_as_labeled,76-85,severe,80,76-85,severe,76-85,severe,76-85,severe,80,intended_reviewed_match,"Bottom-Right Corner Collapse, No Label",gpt-5.4-mini,76-85-severe-mid.md,,collapsed_corner_cluster_with_open_seam,additional_crushed_edge,front_bottom_right_corner,medium_standard,tape_heavy_plain,no_visible_label,cross_tape,packing_station,high_three_quarter_left,dim_ambient,rgb_resize_384
743,prompt_81c4f378ac2d4283,images/img_b8aa31dbbce54e32.png,drafted,generated,accepted_as_labeled,76-85,severe,80,76-85,severe,76-85,severe,76-85,severe,80,intended_reviewed_match,Bottom-Left Tear in Van Cargo,gpt-5.4-mini,76-85-severe-mid.md,,large_torn_opening,broad_surface_grime,front_bottom_left_corner,tall_rectangular,plain_brown,barcode_label_only,cross_tape,van_cargo_area,diagonal_corner_view,mixed_indoor,rgb_resize_384
744,prompt_6d2cb23ee1024cd8,images/img_d87563f0b20f4635.png,drafted,generated,accepted_as_labeled,76-85,severe,80,76-85,severe,76-85,severe,76-85,severe,80,intended_reviewed_match,Top-Right Corner Collapse with Backlight,gpt-5.4-mini,76-85-severe-mid.md,,collapsed_corner_cluster_with_open_seam,additional_crushed_edge,front_top_right_corner,long_rectangular,plain_brown,multiple_small_stickers,reinforced_edge_tape,delivery_sorting_table,side_profile_right,backlit_but_readable,rgb_resize_384
745,prompt_f0e09d24cd954d31,images/img_0a23d1a0f6244148.png,drafted,generated,accepted_as_labeled,76-85,severe,80,76-85,severe,76-85,severe,76-85,severe,80,intended_reviewed_match,Front Center Side Collapse on Warehouse Floor,gpt-5.4-mini,76-85-severe-mid.md,,major_side_collapse,broad_surface_grime,front_face_center,long_rectangular,tape_heavy_plain,no_visible_label,old_peeling_tape,warehouse_floor,top_down,cool_fluorescent,rgb_resize_384
746,prompt_5502ecb15533474b,images/img_17e2e864905842da.png,drafted,generated,accepted_as_labeled,76-85,severe,80,76-85,severe,76-85,severe,76-85,severe,80,intended_reviewed_match,"Left Panel Collapse, Harsh Shadow",gpt-5.4-mini,76-85-severe-mid.md,,major_side_collapse,none,left_side_panel,small_cube,shipping_label_patch,barcode_label_only,single_center_tape,warehouse_floor,high_three_quarter_left,harsh_side_shadow,rgb_resize_384
747,prompt_34463cc0a79c4f78,images/img_b321ca91e42f410c.png,drafted,generated,accepted_as_labeled,76-85,severe,80,76-85,severe,76-85,severe,76-85,severe,80,intended_reviewed_match,Top Edge Crush on Porch,gpt-5.4-mini,76-85-severe-mid.md,,heavy_crushing_with_split_seams,none,top_flap_edge,flat_mailer_box,plain_brown,barcode_label_only,single_center_tape,outdoor_doorstep,high_three_quarter_right,soft_even,rgb_resize_384
748,prompt_ec97258d4d834aa1,images/img_2d8683178e8443b9.png,drafted,generated,accepted_as_labeled,76-85,severe,80,76-85,severe,76-85,severe,76-85,severe,80,intended_reviewed_match,Front Center Collapse with Cross Tape,gpt-5.4-mini,76-85-severe-mid.md,,major_side_collapse,broad_surface_grime,front_face_center,medium_standard,recycled_patchwork_cardboard,no_visible_label,cross_tape,delivery_sorting_table,front_eye_level,cool_fluorescent,rgb_resize_384
749,prompt_f0f51b240b8549ed,images/img_fb3e6411bee44510.png,drafted,generated,accepted_as_labeled,76-85,severe,80,76-85,severe,76-85,severe,76-85,severe,80,intended_reviewed_match,Top-Left Corner Tear on Porch Floor,gpt-5.4-mini,76-85-severe-mid.md,,large_torn_opening,none,front_top_left_corner,tall_rectangular,tape_heavy_plain,small_shipping_label,reinforced_edge_tape,outdoor_doorstep,top_down,soft_even,rgb_resize_384
750,prompt_dfd7882bd5c543f9,images/img_1dbfa2bb21804698.png,drafted,generated,accepted_as_labeled,76-85,severe,80,76-85,severe,76-85,severe,76-85,severe,80,intended_reviewed_match,Right Panel Crush in Cargo Van,gpt-5.4-mini,76-85-severe-mid.md,,heavy_crushing_with_split_seams,additional_crushed_edge,right_side_panel,flat_mailer_box,shipping_label_patch,barcode_label_only,reinforced_edge_tape,van_cargo_area,low_angle_front,harsh_side_shadow,rgb_resize_384
751,prompt_f39462fac99947ff,images/img_6e5d5ec58c4643a2.png,drafted,generated,accepted_as_labeled,76-85,severe,80,76-85,severe,76-85,severe,76-85,severe,80,intended_reviewed_match,"Left Panel Collapse, Dim Packing Station",gpt-5.4-mini,76-85-severe-mid.md,,major_side_collapse,additional_crushed_edge,left_side_panel,long_rectangular,recycled_patchwork_cardboard,no_visible_label,minimal_tape,packing_station,bottom_edge_low,dim_ambient,rgb_resize_384
752,prompt_733b4065a7ab4dd7,images/img_034a492975784d44.png,drafted,generated,accepted_as_labeled,76-85,severe,80,76-85,severe,76-85,severe,76-85,severe,80,intended_reviewed_match,Bottom-Left Corner Tear with Grime,gpt-5.4-mini,76-85-severe-mid.md,,large_torn_opening,broad_surface_grime,front_bottom_left_corner,small_cube,subtle_printed_markings,small_shipping_label,cross_tape,warehouse_floor,slightly_top_down,backlit_but_readable,rgb_resize_384
753,prompt_210b96f4be9f4f60,images/img_f5350039f9044498.png,drafted,generated,accepted_as_labeled,76-85,severe,80,76-85,severe,76-85,severe,76-85,severe,80,intended_reviewed_match,Bottom-Right Corner Collapse on Porch,gpt-5.4-mini,76-85-severe-mid.md,,collapsed_corner_cluster_with_open_seam,broad_surface_grime,front_bottom_right_corner,medium_standard,shipping_label_patch,barcode_label_only,single_center_tape,outdoor_doorstep,three_quarter_right,harsh_side_shadow,rgb_resize_384
754,prompt_1f369a55e83d4948,images/img_9351608e561647a2.png,drafted,generated,accepted_as_labeled,86-100,severe,93,86-100,severe,86-100,severe,86-100,severe,93,intended_reviewed_match,Collapsed Corner in Van Cargo,gpt-5.4-mini,86-100-severe-high.md,,extreme_collapse,none,front_top_left_corner,long_rectangular,tape_heavy_plain,multiple_small_stickers,single_center_tape,van_cargo_area,slightly_top_down,cool_fluorescent,rgb_resize_384
755,prompt_d970b4812cb949ff,images/img_fd2200281ba74d0a.png,drafted,generated,accepted_relabel,86-100,severe,93,76-85,severe,76-85,severe,76-85,severe,80,final_relabel,Flattened Mailer on Packing Bench,gpt-5.4-mini,86-100-severe-high.md,,partially_flattened_box,broad_surface_grime,left_side_panel,flat_mailer_box,subtle_printed_markings,barcode_label_only,minimal_tape,packing_station,high_three_quarter_left,cool_fluorescent,rgb_resize_384
756,prompt_daa09c0cf9f641f9,images/img_a8483467a56d441c.png,drafted,generated,accepted_as_labeled,86-100,severe,93,86-100,severe,86-100,severe,86-100,severe,93,intended_reviewed_match,Corner Tear with Exposed Interior,gpt-5.4-mini,86-100-severe-high.md,,very_large_open_tear,none,front_top_right_corner,medium_standard,shipping_label_patch,small_shipping_label,minimal_tape,delivery_sorting_table,diagonal_corner_view,backlit_but_readable,rgb_resize_384
757,prompt_9c40cf54a3164b8a,images/img_43edcd128fab4b2d.png,drafted,generated,accepted_relabel,86-100,severe,93,76-85,severe,76-85,severe,76-85,severe,80,final_relabel,Crushed Cube Corner,gpt-5.4-mini,86-100-severe-high.md,,extreme_collapse,none,front_bottom_right_corner,small_cube,plain_brown,no_visible_label,old_peeling_tape,packing_station,high_three_quarter_right,dim_ambient,rgb_resize_384
758,prompt_e8d65c0c95e2462e,images/img_8985003ecc464b7a.png,drafted,generated,accepted_as_labeled,86-100,severe,93,86-100,severe,86-100,severe,86-100,severe,93,intended_reviewed_match,Top Edge Multi-Failure Box,gpt-5.4-mini,86-100-severe-high.md,,severe_multi_side_failure,none,top_flap_edge,tall_rectangular,recycled_patchwork_cardboard,barcode_label_only,old_peeling_tape,outdoor_doorstep,three_quarter_right,soft_even,rgb_resize_384
759,prompt_7a3d08b978b64cf7,images/img_fb7febdd20914542.png,drafted,generated,accepted_as_labeled,86-100,severe,93,86-100,severe,86-100,severe,86-100,severe,93,intended_reviewed_match,Collapsed Top Left in Cargo Van,gpt-5.4-mini,86-100-severe-high.md,,extreme_collapse,broad_surface_grime,front_top_left_corner,tall_rectangular,tape_heavy_plain,small_shipping_label,cross_tape,van_cargo_area,top_down,cool_fluorescent,rgb_resize_384
760,prompt_f22edca619d2402f,images/img_d1ca8abf8a804a53.png,drafted,generated,accepted_as_labeled,86-100,severe,93,86-100,severe,86-100,severe,86-100,severe,93,intended_reviewed_match,Open Corner Tear on Cube Box,gpt-5.4-mini,86-100-severe-high.md,,very_large_open_tear,none,front_bottom_right_corner,small_cube,shipping_label_patch,small_shipping_label,old_peeling_tape,warehouse_floor,three_quarter_left,backlit_but_readable,rgb_resize_384
761,prompt_54f5070f92d54ee2,images/img_636b86da43334f8e.png,drafted,generated,accepted_as_labeled,86-100,severe,93,86-100,severe,86-100,severe,86-100,severe,93,intended_reviewed_match,Severely Flattened Left Side,gpt-5.4-mini,86-100-severe-high.md,,partially_flattened_box,none,left_side_panel,long_rectangular,recycled_patchwork_cardboard,multiple_small_stickers,minimal_tape,plain_studio_floor,front_eye_level,dim_ambient,rgb_resize_384
762,prompt_2f019119c20a41cc,images/img_760ef8eba4ce47b1.png,drafted,generated,accepted_relabel,86-100,severe,93,76-85,severe,76-85,severe,76-85,severe,80,final_relabel,Top Edge Failure on Recycled Cube,gpt-5.4-mini,86-100-severe-high.md,,severe_multi_side_failure,broad_surface_grime,top_flap_edge,small_cube,recycled_patchwork_cardboard,barcode_label_only,single_center_tape,delivery_sorting_table,top_down,mixed_indoor,rgb_resize_384
763,prompt_8d5d7ddaa5d7440a,images/img_8af19d1450d44524.png,drafted,generated,accepted_as_labeled,86-100,severe,93,86-100,severe,86-100,severe,86-100,severe,93,intended_reviewed_match,Front-Face Collapse in Van Cargo,gpt-5.4-mini,86-100-severe-high.md,,extreme_collapse,broad_surface_grime,front_face_center,medium_standard,plain_brown,small_shipping_label,reinforced_edge_tape,van_cargo_area,front_eye_level,soft_even,rgb_resize_384
764,prompt_208155c4a1de4bec,images/img_1468a39ea8124594.png,drafted,generated,accepted_as_labeled,86-100,severe,93,86-100,severe,86-100,severe,86-100,severe,93,intended_reviewed_match,Bottom Left Tear at Sorting Table,gpt-5.4-mini,86-100-severe-high.md,,very_large_open_tear,none,front_bottom_left_corner,medium_standard,plain_brown,barcode_label_only,cross_tape,packing_station,diagonal_corner_view,mixed_indoor,rgb_resize_384
765,prompt_3b55aeb5bdb3487b,images/img_a0e462a80c4146b3.png,drafted,generated,accepted_relabel,86-100,severe,93,76-85,severe,76-85,severe,76-85,severe,80,final_relabel,Flattened Side on Porch,gpt-5.4-mini,86-100-severe-high.md,,partially_flattened_box,broad_surface_grime,left_side_panel,flat_mailer_box,subtle_printed_markings,no_visible_label,old_peeling_tape,outdoor_doorstep,bottom_edge_low,harsh_side_shadow,rgb_resize_384
766,prompt_42b0f485947340ae,images/img_dffc8d91a86142b9.png,drafted,generated,accepted_as_labeled,86-100,severe,93,86-100,severe,86-100,severe,86-100,severe,93,intended_reviewed_match,Damaged Top Right Corner,gpt-5.4-mini,86-100-severe-high.md,,severe_multi_side_failure,broad_surface_grime,front_top_right_corner,medium_standard,recycled_patchwork_cardboard,multiple_small_stickers,reinforced_edge_tape,warehouse_floor,slightly_top_down,backlit_but_readable,rgb_resize_384
767,prompt_83572e59c7244fe7,images/img_83a8e213aabf4355.png,drafted,generated,accepted_as_labeled,86-100,severe,93,86-100,severe,86-100,severe,86-100,severe,93,intended_reviewed_match,Right Panel Tear with Grime,gpt-5.4-mini,86-100-severe-high.md,,very_large_open_tear,broad_surface_grime,right_side_panel,flat_mailer_box,shipping_label_patch,no_visible_label,reinforced_edge_tape,warehouse_floor,side_profile_right,cool_fluorescent,rgb_resize_384
768,prompt_351e96a2403a47a7,images/img_bcc26d6f2a3e4c17.png,drafted,generated,accepted_as_labeled,86-100,severe,93,86-100,severe,86-100,severe,86-100,severe,93,intended_reviewed_match,Top Left Multi-Side Damage,gpt-5.4-mini,86-100-severe-high.md,,severe_multi_side_failure,none,front_top_left_corner,tall_rectangular,tape_heavy_plain,small_shipping_label,minimal_tape,van_cargo_area,slightly_top_down,mixed_indoor,rgb_resize_384
769,prompt_825d2cff4a9d4d5f,images/img_23714ba8b2e5403e.png,drafted,generated,accepted_relabel,86-100,severe,93,76-85,severe,76-85,severe,76-85,severe,80,final_relabel,Flattened Right Side Mailer,gpt-5.4-mini,86-100-severe-high.md,,partially_flattened_box,none,right_side_panel,flat_mailer_box,subtle_printed_markings,barcode_label_only,cross_tape,outdoor_doorstep,low_angle_front,soft_even,rgb_resize_384
770,prompt_373e2c3058634c69,images/img_9eadcf15bb324427.png,drafted,generated,accepted_as_labeled,86-100,severe,93,86-100,severe,86-100,severe,86-100,severe,93,intended_reviewed_match,Front Face Flattening on Plain Box,gpt-5.4-mini,86-100-severe-high.md,,partially_flattened_box,none,front_face_center,medium_standard,tape_heavy_plain,multiple_small_stickers,minimal_tape,plain_studio_floor,three_quarter_right,cool_fluorescent,rgb_resize_384
771,prompt_4d0bb4d97cda4403,images/img_e448f83396c54c00.png,drafted,generated,accepted_as_labeled,86-100,severe,93,86-100,severe,86-100,severe,86-100,severe,93,intended_reviewed_match,Bottom Right Corner Failure Outdoors,gpt-5.4-mini,86-100-severe-high.md,,severe_multi_side_failure,none,front_bottom_right_corner,flat_mailer_box,recycled_patchwork_cardboard,no_visible_label,cross_tape,outdoor_doorstep,bottom_edge_low,harsh_side_shadow,rgb_resize_384
772,prompt_0aef51c2aeef4d67,images/img_89fd16ac8ecb4277.png,drafted,generated,accepted_as_labeled,86-100,severe,93,86-100,severe,86-100,severe,86-100,severe,93,intended_reviewed_match,Open Tear on Long Box Corner,gpt-5.4-mini,86-100-severe-high.md,,very_large_open_tear,broad_surface_grime,front_bottom_right_corner,long_rectangular,shipping_label_patch,barcode_label_only,cross_tape,van_cargo_area,high_three_quarter_left,backlit_but_readable,rgb_resize_384
773,prompt_7bc5cc89d036406f,images/img_815d782bd12043ed.png,drafted,generated,accepted_relabel,86-100,severe,93,76-85,severe,76-85,severe,76-85,severe,80,final_relabel,Top Flap Edge Damage on Tall Box,gpt-5.4-mini,86-100-severe-high.md,,severe_multi_side_failure,broad_surface_grime,top_flap_edge,tall_rectangular,plain_brown,small_shipping_label,single_center_tape,warehouse_floor,high_three_quarter_right,dim_ambient,rgb_resize_384
774,prompt_5a72b666650547b9,images/img_e9751a51ef604ac7.png,drafted,generated,accepted_as_labeled,86-100,severe,93,86-100,severe,86-100,severe,86-100,severe,93,intended_reviewed_match,Crushed Bottom Left Cube,gpt-5.4-mini,86-100-severe-high.md,,extreme_collapse,broad_surface_grime,front_bottom_left_corner,small_cube,plain_brown,multiple_small_stickers,minimal_tape,warehouse_floor,side_profile_left,soft_even,rgb_resize_384
775,prompt_b9173f688207455c,images/img_baed13fcab5740e0.png,drafted,generated,accepted_as_labeled,86-100,severe,93,86-100,severe,86-100,severe,86-100,severe,93,intended_reviewed_match,Top Left Exposed Tear,gpt-5.4-mini,86-100-severe-high.md,,very_large_open_tear,none,front_top_left_corner,long_rectangular,subtle_printed_markings,multiple_small_stickers,cross_tape,delivery_sorting_table,diagonal_corner_view,cool_fluorescent,rgb_resize_384
776,prompt_08985ccc08f9412c,images/img_7544f9d6d70b4c78.png,drafted,generated,accepted_relabel,86-100,severe,93,76-85,severe,76-85,severe,76-85,severe,80,final_relabel,Bottom Left Collapse on Sorting Table,gpt-5.4-mini,86-100-severe-high.md,,extreme_collapse,broad_surface_grime,front_bottom_left_corner,medium_standard,recycled_patchwork_cardboard,barcode_label_only,reinforced_edge_tape,delivery_sorting_table,front_eye_level,mixed_indoor,rgb_resize_384
777,prompt_78727cbf645d4979,images/img_699d31886f8040a2.png,drafted,generated,accepted_relabel,86-100,severe,93,76-85,severe,76-85,severe,76-85,severe,80,final_relabel,Flattened Left Side in Studio,gpt-5.4-mini,86-100-severe-high.md,,partially_flattened_box,broad_surface_grime,left_side_panel,tall_rectangular,subtle_printed_markings,barcode_label_only,single_center_tape,plain_studio_floor,slightly_top_down,dim_ambient,rgb_resize_384
778,prompt_fec03a580b554b85,images/img_a36ecb7142d04ad1.png,drafted,generated,accepted_as_labeled,86-100,severe,93,86-100,severe,86-100,severe,86-100,severe,93,intended_reviewed_match,Top Right Corner Crush with No Label,gpt-5.4-mini,86-100-severe-high.md,,severe_multi_side_failure,none,front_top_right_corner,small_cube,plain_brown,no_visible_label,reinforced_edge_tape,packing_station,low_angle_front,harsh_side_shadow,rgb_resize_384
779,prompt_724eb854b7144377,images/img_3c102add293a418b.png,drafted,generated,accepted_as_labeled,86-100,severe,93,86-100,severe,86-100,severe,86-100,severe,93,intended_reviewed_match,Right Side Tear in Warehouse,gpt-5.4-mini,86-100-severe-high.md,,very_large_open_tear,broad_surface_grime,right_side_panel,long_rectangular,recycled_patchwork_cardboard,multiple_small_stickers,single_center_tape,warehouse_floor,side_profile_right,backlit_but_readable,rgb_resize_384
780,prompt_c920d1b0a9bc406e,images/img_9a9f0100e86b4409.png,drafted,generated,accepted_relabel,86-100,severe,93,76-85,severe,76-85,severe,76-85,severe,80,final_relabel,Front Face Flattening in Van Cargo,gpt-5.4-mini,86-100-severe-high.md,,partially_flattened_box,none,front_face_center,medium_standard,plain_brown,multiple_small_stickers,old_peeling_tape,van_cargo_area,top_down,cool_fluorescent,rgb_resize_384
781,prompt_b6613b4d5dfc433c,images/img_7968302fb3cd4b11.png,drafted,generated,accepted_relabel,86-100,severe,93,76-85,severe,76-85,severe,76-85,severe,80,final_relabel,"Top Flap Edge Damage, Left Profile",gpt-5.4-mini,86-100-severe-high.md,,severe_multi_side_failure,none,top_flap_edge,long_rectangular,subtle_printed_markings,small_shipping_label,reinforced_edge_tape,plain_studio_floor,side_profile_left,dim_ambient,rgb_resize_384
782,prompt_675479d568b04d74,images/img_643af49ed91f4308.png,drafted,generated,accepted_as_labeled,86-100,severe,93,86-100,severe,86-100,severe,86-100,severe,93,intended_reviewed_match,Collapsed Top Right on Sorting Table,gpt-5.4-mini,86-100-severe-high.md,,extreme_collapse,broad_surface_grime,front_top_right_corner,flat_mailer_box,subtle_printed_markings,no_visible_label,minimal_tape,delivery_sorting_table,side_profile_right,harsh_side_shadow,rgb_resize_384
783,prompt_5bafd35835c14d42,images/img_51a8b4252d774296.png,drafted,generated,accepted_as_labeled,86-100,severe,93,86-100,severe,86-100,severe,86-100,severe,93,intended_reviewed_match,Bottom Left Corner Failure on Tall Box,gpt-5.4-mini,86-100-severe-high.md,,severe_multi_side_failure,broad_surface_grime,front_bottom_left_corner,tall_rectangular,shipping_label_patch,small_shipping_label,old_peeling_tape,delivery_sorting_table,three_quarter_left,soft_even,rgb_resize_384
784,prompt_c8240364c7ad4ead,images/img_bbaa7403295b4f80.png,drafted,generated,accepted_relabel,86-100,severe,93,76-85,severe,76-85,severe,76-85,severe,80,final_relabel,Flattened Left Side on Warehouse Floor,gpt-5.4-mini,86-100-severe-high.md,,partially_flattened_box,none,left_side_panel,flat_mailer_box,tape_heavy_plain,multiple_small_stickers,old_peeling_tape,warehouse_floor,three_quarter_left,backlit_but_readable,rgb_resize_384
785,prompt_bb2e7a9fe7e749d4,images/img_d12e4efe14604567.png,drafted,generated,accepted_relabel,86-100,severe,93,66-75,severe,66-75,severe,66-75,severe,70,final_relabel,Top Edge Collapse on Small Cube,gpt-5.4-mini,86-100-severe-high.md,,extreme_collapse,none,top_flap_edge,small_cube,shipping_label_patch,barcode_label_only,cross_tape,outdoor_doorstep,high_three_quarter_right,cool_fluorescent,rgb_resize_384
786,prompt_67da87cd6be14a99,images/img_f18795853c5443d9.png,drafted,generated,accepted_relabel,86-100,severe,93,76-85,severe,76-85,severe,76-85,severe,80,final_relabel,Left Side Panel Deformation in Packing Station,gpt-5.4-mini,86-100-severe-high.md,,partially_flattened_box,none,left_side_panel,small_cube,recycled_patchwork_cardboard,barcode_label_only,cross_tape,packing_station,side_profile_left,soft_even,rgb_resize_384
787,prompt_8b704bd59b1543f2,images/img_11727e42bd2942b8.png,drafted,generated,accepted_as_labeled,86-100,severe,93,86-100,severe,86-100,severe,86-100,severe,93,intended_reviewed_match,Bottom Right Corner Failure Indoors,gpt-5.4-mini,86-100-severe-high.md,,severe_multi_side_failure,broad_surface_grime,front_bottom_right_corner,small_cube,tape_heavy_plain,multiple_small_stickers,single_center_tape,delivery_sorting_table,diagonal_corner_view,harsh_side_shadow,rgb_resize_384
788,prompt_6fc0731422554db8,images/img_0d253b16c7dd4502.png,drafted,generated,accepted_as_labeled,86-100,severe,93,86-100,severe,86-100,severe,86-100,severe,93,intended_reviewed_match,Right Side Collapse on Porch,gpt-5.4-mini,86-100-severe-high.md,,extreme_collapse,broad_surface_grime,right_side_panel,tall_rectangular,recycled_patchwork_cardboard,no_visible_label,cross_tape,outdoor_doorstep,bottom_edge_low,mixed_indoor,rgb_resize_384
789,prompt_3c13370d7e154a8a,images/img_b86cc914898a4097.png,drafted,generated,accepted_relabel,86-100,severe,93,76-85,severe,76-85,severe,76-85,severe,80,final_relabel,Bottom Left Collapse in Van Cargo,gpt-5.4-mini,86-100-severe-high.md,,extreme_collapse,none,front_bottom_left_corner,small_cube,plain_brown,small_shipping_label,reinforced_edge_tape,van_cargo_area,high_three_quarter_left,dim_ambient,rgb_resize_384
790,prompt_b1451693a7bd4032,images/img_1339beeab3f542f1.png,drafted,generated,accepted_as_labeled,86-100,severe,93,86-100,severe,86-100,severe,86-100,severe,93,intended_reviewed_match,Open Tear at Top Right Corner,gpt-5.4-mini,86-100-severe-high.md,,very_large_open_tear,none,front_top_right_corner,medium_standard,subtle_printed_markings,no_visible_label,minimal_tape,packing_station,front_eye_level,mixed_indoor,rgb_resize_384
791,prompt_6b240d10dba84a08,images/img_8f64fb2b82a94040.png,drafted,generated,accepted_as_labeled,86-100,severe,93,86-100,severe,86-100,severe,86-100,severe,93,intended_reviewed_match,Top Left Multi-Failure Tall Box,gpt-5.4-mini,86-100-severe-high.md,,severe_multi_side_failure,broad_surface_grime,front_top_left_corner,tall_rectangular,tape_heavy_plain,small_shipping_label,minimal_tape,packing_station,top_down,mixed_indoor,rgb_resize_384
792,prompt_755bae09fb8c4a0d,images/img_1bd5a3d6e73248a9.png,drafted,generated,accepted_relabel,86-100,severe,93,76-85,severe,76-85,severe,76-85,severe,80,final_relabel,Front Center Flattening on Long Box,gpt-5.4-mini,86-100-severe-high.md,,partially_flattened_box,none,front_face_center,long_rectangular,subtle_printed_markings,barcode_label_only,reinforced_edge_tape,warehouse_floor,three_quarter_left,cool_fluorescent,rgb_resize_384
793,prompt_e832df2c5d0143ce,images/img_703df90f9a1245f1.png,drafted,generated,accepted_relabel,86-100,severe,93,76-85,severe,76-85,severe,76-85,severe,80,final_relabel,Bottom Right Collapse on Mailer,gpt-5.4-mini,86-100-severe-high.md,,extreme_collapse,none,front_bottom_right_corner,flat_mailer_box,tape_heavy_plain,multiple_small_stickers,single_center_tape,outdoor_doorstep,side_profile_right,soft_even,rgb_resize_384
794,prompt_da76ee8fced846c2,images/img_f8a9746e5a8243a0.png,drafted,generated,accepted_as_labeled,86-100,severe,93,86-100,severe,86-100,severe,86-100,severe,93,intended_reviewed_match,Front Center Tear on Studio Floor,gpt-5.4-mini,86-100-severe-high.md,,very_large_open_tear,broad_surface_grime,front_face_center,long_rectangular,plain_brown,small_shipping_label,old_peeling_tape,plain_studio_floor,top_down,backlit_but_readable,rgb_resize_384
795,prompt_12520e4559924333,images/img_dd52e62f332c4643.png,drafted,generated,accepted_as_labeled,86-100,severe,93,86-100,severe,86-100,severe,86-100,severe,93,intended_reviewed_match,Flattened Left Side with Grime,gpt-5.4-mini,86-100-severe-high.md,,partially_flattened_box,broad_surface_grime,left_side_panel,tall_rectangular,shipping_label_patch,no_visible_label,reinforced_edge_tape,packing_station,low_angle_front,harsh_side_shadow,rgb_resize_384
796,v2_prompt_000001,images/v2_prompt_000001.png,approved,generated,accepted_as_labeled,0-10,intact,5,0-10,intact,0-10,intact,0-10,intact,5,intended_reviewed_match,0-10 hard intact tape label clutter,v2_real_failure_targeted,00-10-intact.md,V2 scale QC round 1: realistic image and label matches visible severity,visually_intact,tiny_handling_scuffs,left_side_panel,flat_mailer_box,shipping_label_patch,multiple_small_stickers,old_peeling_tape,warehouse_floor,slightly_top_down,mixed_indoor,rgb_resize_384
797,v2_prompt_000002,images/v2_prompt_000002.png,approved,generated,accepted_as_labeled,0-10,intact,5,0-10,intact,0-10,intact,0-10,intact,5,intended_reviewed_match,0-10 hard intact near damage context,v2_real_failure_targeted,00-10-intact.md,V2 scale QC round 1: realistic image and label matches visible severity,visually_intact,tiny_handling_scuffs,front_face_center,flat_mailer_box,tape_heavy_plain,multiple_small_stickers,reinforced_edge_tape,van_cargo_area,top_down,mixed_indoor,rgb_resize_384
798,v2_prompt_000003,images/v2_prompt_000003.png,approved,generated,accepted_as_labeled,0-10,intact,5,0-10,intact,0-10,intact,0-10,intact,5,intended_reviewed_match,0-10 hard intact tape label clutter,v2_real_failure_targeted,00-10-intact.md,V2 scale QC round 1: realistic image and label matches visible severity,visually_intact,none,front_bottom_left_corner,medium_standard,shipping_label_patch,small_shipping_label,old_peeling_tape,packing_station,high_three_quarter_right,cool_fluorescent,rgb_resize_384
